names,year,search_name,sum_by_year
South Sudan,2011,peacebuilding,3
South Sudan,2012,conflict prevention,1
South Sudan,2012,conflict resolution,1
South Sudan,2012,peacebuilding,2
South Sudan,2012,peacekeeping,2
South Sudan,2012,peacemaking,1
South Sudan,2013,conflict prevention,2
South Sudan,2013,conflict resolution,1
South Sudan,2013,conflict transformation,2
South Sudan,2013,peacebuilding,5
South Sudan,2013,peacekeeping,5
South Sudan,2013,peacemaking,2
South Sudan,2014,conflict prevention,3
South Sudan,2014,conflict resolution,1
South Sudan,2014,conflict transformation,3
South Sudan,2014,peacebuilding,7
South Sudan,2014,peacekeeping,12
South Sudan,2014,peacemaking,2
South Sudan,2015,conflict prevention,3
South Sudan,2015,conflict resolution,3
South Sudan,2015,conflict transformation,1
South Sudan,2015,peacebuilding,7
South Sudan,2015,peacekeeping,4
South Sudan,2015,peacemaking,3
South Sudan,2016,conflict prevention,3
South Sudan,2016,conflict transformation,3
South Sudan,2016,peacebuilding,4
South Sudan,2016,peacemaking,1
South Sudan,2017,conflict prevention,2
South Sudan,2017,conflict resolution,2
South Sudan,2017,peacebuilding,5
South Sudan,2017,peacekeeping,2
South Sudan,2017,peacemaking,3
South Sudan,2018,conflict prevention,1
South Sudan,2018,conflict resolution,1
South Sudan,2018,conflict transformation,1
South Sudan,2018,peacebuilding,3
South Sudan,2018,peacekeeping,1
Spain,1988,peacekeeping,1
Spain,1997,peacebuilding,1
Spain,2003,peacekeeping,1
Spain,2005,peacekeeping,1
Spain,2007,peacemaking,1
Spain,2011,conflict prevention,2
Spain,2011,conflict resolution,1
Spain,2011,conflict transformation,1
Spain,2012,conflict transformation,1
Spain,2013,conflict prevention,3
Spain,2013,conflict resolution,1
Spain,2013,conflict transformation,3
Spain,2014,conflict resolution,1
Spain,2015,conflict resolution,1
Spain,2015,conflict transformation,1
Spain,2016,conflict prevention,2
Spain,2016,conflict transformation,1
Spain,2016,peacebuilding,1
Spain,2017,conflict prevention,2
Spain,2017,conflict resolution,3
Spain,2017,peacebuilding,1
Spain,2018,conflict transformation,1
Sri Lanka,2001,conflict prevention,1
Sri Lanka,2003,conflict prevention,1
Sri Lanka,2003,conflict resolution,2
Sri Lanka,2003,conflict transformation,2
Sri Lanka,2003,peacebuilding,1
Sri Lanka,2004,conflict resolution,1
Sri Lanka,2005,conflict prevention,1
Sri Lanka,2006,conflict prevention,1
Sri Lanka,2006,peacebuilding,2
Sri Lanka,2007,conflict resolution,1
Sri Lanka,2007,conflict transformation,1
Sri Lanka,2007,peacebuilding,2
Sri Lanka,2007,peacemaking,1
Sri Lanka,2010,conflict prevention,1
Sri Lanka,2010,conflict resolution,2
Sri Lanka,2010,conflict transformation,3
Sri Lanka,2010,peacebuilding,3
Sri Lanka,2010,peacekeeping,1
Sri Lanka,2010,peacemaking,3
Sri Lanka,2011,conflict prevention,1
Sri Lanka,2011,conflict resolution,1
Sri Lanka,2011,conflict transformation,1
Sri Lanka,2011,peacebuilding,2
Sri Lanka,2011,peacemaking,3
Sri Lanka,2012,conflict prevention,3
Sri Lanka,2012,conflict resolution,4
Sri Lanka,2012,conflict transformation,5
Sri Lanka,2012,peacebuilding,5
Sri Lanka,2012,peacekeeping,1
Sri Lanka,2012,peacemaking,2
Sri Lanka,2013,conflict prevention,2
Sri Lanka,2013,conflict resolution,1
Sri Lanka,2013,conflict transformation,2
Sri Lanka,2013,peacebuilding,7
Sri Lanka,2014,conflict prevention,3
Sri Lanka,2014,conflict resolution,3
Sri Lanka,2014,conflict transformation,4
Sri Lanka,2014,peacebuilding,3
Sri Lanka,2015,conflict prevention,2
Sri Lanka,2015,conflict resolution,2
Sri Lanka,2015,conflict transformation,3
Sri Lanka,2015,peacebuilding,6
Sri Lanka,2015,peacekeeping,2
Sri Lanka,2015,peacemaking,2
Sri Lanka,2016,conflict prevention,6
Sri Lanka,2016,conflict resolution,5
Sri Lanka,2016,conflict transformation,6
Sri Lanka,2016,peacebuilding,6
Sri Lanka,2016,peacekeeping,1
Sri Lanka,2016,peacemaking,1
Sri Lanka,2017,conflict prevention,1
Sri Lanka,2017,peacebuilding,5
Sri Lanka,2017,peacemaking,1
Sri Lanka,2018,conflict prevention,2
Sri Lanka,2018,peacebuilding,3
Sri Lanka,2018,peacekeeping,1
Sudan,2000,conflict resolution,1
Sudan,2000,peacebuilding,1
Sudan,2000,peacekeeping,1
Sudan,2000,peacemaking,1
Sudan,2001,conflict prevention,1
Sudan,2002,peacebuilding,1
Sudan,2002,peacekeeping,2
Sudan,2002,peacemaking,2
Sudan,2003,peacemaking,1
Sudan,2004,peacekeeping,1
Sudan,2005,peacekeeping,2
Sudan,2005,peacemaking,1
Sudan,2006,conflict resolution,1
Sudan,2006,conflict transformation,1
Sudan,2006,peacebuilding,1
Sudan,2007,conflict prevention,1
Sudan,2007,conflict resolution,1
Sudan,2007,conflict transformation,1
Sudan,2007,peacemaking,1
Sudan,2009,peacekeeping,1
Sudan,2010,conflict prevention,3
Sudan,2010,conflict resolution,17
Sudan,2010,conflict transformation,1
Sudan,2010,peacebuilding,17
Sudan,2010,peacekeeping,4
Sudan,2010,peacemaking,16
Sudan,2011,conflict prevention,1
Sudan,2011,conflict resolution,1
Sudan,2011,conflict transformation,1
Sudan,2011,peacebuilding,8
Sudan,2011,peacekeeping,4
Sudan,2011,peacemaking,2
Sudan,2012,conflict prevention,2
Sudan,2012,conflict resolution,3
Sudan,2012,peacebuilding,4
Sudan,2012,peacekeeping,5
Sudan,2012,peacemaking,1
Sudan,2013,conflict prevention,3
Sudan,2013,conflict resolution,1
Sudan,2013,conflict transformation,3
Sudan,2013,peacebuilding,9
Sudan,2013,peacekeeping,9
Sudan,2013,peacemaking,5
Sudan,2014,conflict prevention,4
Sudan,2014,conflict resolution,2
Sudan,2014,conflict transformation,3
Sudan,2014,peacebuilding,10
Sudan,2014,peacekeeping,13
Sudan,2014,peacemaking,3
Sudan,2015,conflict prevention,3
Sudan,2015,conflict resolution,3
Sudan,2015,conflict transformation,1
Sudan,2015,peacebuilding,10
Sudan,2015,peacekeeping,6
Sudan,2015,peacemaking,3
Sudan,2016,conflict prevention,5
Sudan,2016,conflict resolution,2
Sudan,2016,conflict transformation,3
Sudan,2016,peacebuilding,6
Sudan,2016,peacemaking,2
Sudan,2017,conflict prevention,2
Sudan,2017,conflict resolution,4
Sudan,2017,conflict transformation,1
Sudan,2017,peacebuilding,7
Sudan,2017,peacekeeping,3
Sudan,2017,peacemaking,4
Sudan,2018,conflict prevention,1
Sudan,2018,conflict resolution,1
Sudan,2018,conflict transformation,1
Sudan,2018,peacebuilding,3
Sudan,2018,peacekeeping,1
Suriname,2016,conflict resolution,1
Swaziland,2009,conflict prevention,1
Swaziland,2016,conflict prevention,1
Sweden,2003,peacekeeping,1
Sweden,2011,conflict transformation,1
Sweden,2011,peacekeeping,1
Sweden,2012,conflict resolution,2
Sweden,2012,conflict transformation,1
Sweden,2012,peacekeeping,1
Sweden,2013,conflict prevention,1
Sweden,2013,conflict resolution,2
Sweden,2013,conflict transformation,1
Sweden,2013,peacekeeping,2
Sweden,2014,conflict resolution,1
Sweden,2014,peacekeeping,1
Sweden,2015,conflict prevention,2
Sweden,2015,conflict resolution,1
Sweden,2015,conflict transformation,2
Sweden,2015,peacekeeping,1
Sweden,2015,peacemaking,1
Sweden,2016,conflict prevention,1
Sweden,2016,conflict resolution,3
Sweden,2016,conflict transformation,2
Sweden,2016,peacekeeping,3
Sweden,2017,conflict prevention,3
Sweden,2017,peacebuilding,1
Sweden,2017,peacekeeping,1
Sweden,2017,peacemaking,1
Sweden,2018,conflict prevention,1
Sweden,2018,peacekeeping,1
Sweden,2018,peacemaking,1
Switzerland,1981,conflict prevention,1
Switzerland,1991,peacemaking,1
Switzerland,2011,conflict transformation,1
Switzerland,2011,peacekeeping,1
Switzerland,2012,conflict resolution,1
Switzerland,2012,conflict transformation,1
Switzerland,2013,peacekeeping,1
Switzerland,2014,conflict prevention,1
Switzerland,2014,conflict resolution,1
Switzerland,2014,conflict transformation,1
Switzerland,2015,conflict transformation,1
Switzerland,2016,conflict prevention,1
Switzerland,2016,conflict transformation,1
Switzerland,2016,peacebuilding,1
Switzerland,2017,conflict prevention,1
Switzerland,2017,conflict transformation,2
Switzerland,2017,peacebuilding,1
Taiwan,2005,peacekeeping,1
Taiwan,2007,conflict transformation,2
Taiwan,2008,conflict transformation,1
Taiwan,2010,conflict prevention,2
Taiwan,2010,conflict resolution,1
Taiwan,2010,conflict transformation,1
Taiwan,2010,peacemaking,1
Taiwan,2011,conflict prevention,1
Taiwan,2011,conflict transformation,1
Taiwan,2012,conflict prevention,1
Taiwan,2012,conflict resolution,1
Taiwan,2012,conflict transformation,2
Taiwan,2012,peacemaking,1
Taiwan,2013,conflict prevention,1
Taiwan,2013,conflict resolution,1
Taiwan,2013,conflict transformation,2
Taiwan,2014,conflict prevention,1
Taiwan,2014,conflict transformation,1
Taiwan,2015,conflict prevention,1
Taiwan,2015,conflict transformation,2
Taiwan,2015,peacemaking,1
Taiwan,2016,conflict transformation,1
Taiwan,2017,conflict prevention,1
Taiwan,2017,conflict transformation,2
Taiwan,2018,conflict resolution,1
Taiwan,2018,conflict transformation,1
Tajikistan,2010,conflict prevention,2
Tajikistan,2010,conflict transformation,2
Tajikistan,2011,conflict transformation,1
Tajikistan,2013,conflict prevention,1
Tajikistan,2013,conflict resolution,1
Tajikistan,2015,conflict prevention,1
Tajikistan,2015,conflict resolution,1
Tajikistan,2015,peacebuilding,1
Tajikistan,2015,peacekeeping,1
Tajikistan,2017,conflict prevention,1
Tajikistan,2017,conflict resolution,1
Tajikistan,2018,peacekeeping,1
Thailand,1988,conflict resolution,1
Thailand,1996,peacekeeping,1
Thailand,2011,conflict prevention,1
Thailand,2011,conflict resolution,3
Thailand,2011,conflict transformation,2
Thailand,2011,peacebuilding,1
Thailand,2011,peacekeeping,1
Thailand,2011,peacemaking,1
Thailand,2012,conflict prevention,1
Thailand,2012,conflict transformation,1
Thailand,2012,peacebuilding,1
Thailand,2013,conflict prevention,1
Thailand,2013,conflict resolution,2
Thailand,2013,conflict transformation,1
Thailand,2013,peacebuilding,1
Thailand,2013,peacemaking,1
Thailand,2015,conflict transformation,1
Thailand,2015,peacebuilding,1
Thailand,2016,conflict prevention,1
Thailand,2016,conflict transformation,3
Thailand,2016,peacebuilding,2
Thailand,2017,conflict resolution,1
Thailand,2017,peacekeeping,1
Thailand,2018,conflict prevention,1
Thailand,2018,conflict resolution,2
Thailand,2018,conflict transformation,1
Timor-Leste|East Timor,2004,conflict prevention,1
Timor-Leste|East Timor,2004,conflict resolution,1
Timor-Leste|East Timor,2004,conflict transformation,1
Timor-Leste|East Timor,2004,peacebuilding,1
Timor-Leste|East Timor,2004,peacekeeping,1
Timor-Leste|East Timor,2006,conflict resolution,1
Timor-Leste|East Timor,2006,peacebuilding,1
Timor-Leste|East Timor,2010,conflict prevention,2
Timor-Leste|East Timor,2010,conflict resolution,1
Timor-Leste|East Timor,2010,conflict transformation,2
Timor-Leste|East Timor,2010,peacekeeping,1
Timor-Leste|East Timor,2011,conflict resolution,1
Timor-Leste|East Timor,2011,conflict transformation,3
Timor-Leste|East Timor,2011,peacebuilding,2
Timor-Leste|East Timor,2011,peacekeeping,4
Timor-Leste|East Timor,2012,conflict resolution,2
Timor-Leste|East Timor,2012,conflict transformation,2
Timor-Leste|East Timor,2012,peacebuilding,8
Timor-Leste|East Timor,2012,peacekeeping,6
Timor-Leste|East Timor,2012,peacemaking,1
Timor-Leste|East Timor,2013,conflict resolution,1
Timor-Leste|East Timor,2013,conflict transformation,1
Timor-Leste|East Timor,2013,peacebuilding,4
Timor-Leste|East Timor,2013,peacekeeping,2
Timor-Leste|East Timor,2013,peacemaking,1
Timor-Leste|East Timor,2014,conflict resolution,2
Timor-Leste|East Timor,2014,conflict transformation,1
Timor-Leste|East Timor,2014,peacebuilding,6
Timor-Leste|East Timor,2014,peacekeeping,2
Timor-Leste|East Timor,2015,peacebuilding,6
Timor-Leste|East Timor,2015,peacekeeping,2
Timor-Leste|East Timor,2015,peacemaking,1
Timor-Leste|East Timor,2016,conflict prevention,1
Timor-Leste|East Timor,2016,conflict resolution,1
Timor-Leste|East Timor,2016,peacebuilding,3
Timor-Leste|East Timor,2016,peacekeeping,1
Timor-Leste|East Timor,2016,peacemaking,1
Timor-Leste|East Timor,2017,conflict prevention,2
Timor-Leste|East Timor,2017,conflict resolution,1
Timor-Leste|East Timor,2017,conflict transformation,2
Timor-Leste|East Timor,2017,peacebuilding,6
Timor-Leste|East Timor,2017,peacekeeping,3
Timor-Leste|East Timor,2017,peacemaking,1
Timor-Leste|East Timor,2018,peacebuilding,1
Timor-Leste|East Timor,2018,peacekeeping,1
Togo,2004,peacekeeping,1
Togo,2012,peacemaking,1
Togo,2013,conflict resolution,1
Togo,2018,peacekeeping,1
Tonga,1996,peacekeeping,1
Tonga,2013,conflict resolution,1
Tonga,2013,conflict transformation,1
Tonga,2013,peacemaking,1
Trinidad and Tobago,2006,conflict resolution,1
Trinidad and Tobago,2011,conflict prevention,1
Trinidad and Tobago,2011,conflict resolution,1
Trinidad and Tobago,2012,conflict transformation,1
Tunisia,2011,peacemaking,1
Tunisia,2012,peacebuilding,1
Tunisia,2013,conflict resolution,1
Tunisia,2013,peacebuilding,1
Tunisia,2015,conflict transformation,3
Tunisia,2015,peacekeeping,1
Tunisia,2016,conflict prevention,1
Tunisia,2016,conflict transformation,1
Tunisia,2018,peacebuilding,1
Turkey,1998,peacemaking,1
Turkey,1999,peacekeeping,1
Turkey,2000,peacemaking,1
Turkey,2006,conflict prevention,1
Turkey,2006,conflict resolution,1
Turkey,2006,conflict transformation,2
Turkey,2006,peacebuilding,1
Turkey,2007,peacemaking,1
Turkey,2010,conflict resolution,1
Turkey,2010,conflict transformation,2
Turkey,2010,peacekeeping,1
Turkey,2010,peacemaking,1
Turkey,2011,conflict prevention,2
Turkey,2011,conflict resolution,3
Turkey,2011,conflict transformation,5
Turkey,2011,peacemaking,2
Turkey,2012,conflict prevention,7
Turkey,2012,conflict resolution,9
Turkey,2012,conflict transformation,10
Turkey,2012,peacekeeping,1
Turkey,2012,peacemaking,1
Turkey,2013,conflict transformation,2
Turkey,2013,peacebuilding,3
Turkey,2013,peacemaking,3
Turkey,2014,conflict prevention,4
Turkey,2014,conflict resolution,4
Turkey,2014,conflict transformation,6
Turkey,2014,peacebuilding,2
Turkey,2015,conflict prevention,2
Turkey,2015,conflict resolution,4
Turkey,2015,conflict transformation,6
Turkey,2015,peacebuilding,8
Turkey,2015,peacemaking,1
Turkey,2016,conflict prevention,5
Turkey,2016,conflict resolution,5
Turkey,2016,conflict transformation,7
Turkey,2016,peacekeeping,2
Turkey,2017,conflict prevention,6
Turkey,2017,conflict resolution,4
Turkey,2017,conflict transformation,1
Turkey,2017,peacebuilding,5
Turkey,2017,peacemaking,1
Turkey,2018,conflict prevention,3
Turkey,2018,conflict resolution,1
Turkey,2018,conflict transformation,3
Turkey,2018,peacebuilding,4
Turkey,2018,peacekeeping,2
Turkey,2018,peacemaking,3
Turkmenistan,1995,peacemaking,1
Turkmenistan,2010,conflict transformation,1
Turkmenistan,2011,peacemaking,1
Turkmenistan,2013,conflict prevention,1
Turkmenistan,2013,conflict resolution,1
Uganda,1996,peacebuilding,1
Uganda,2004,conflict resolution,1
Uganda,2004,conflict transformation,1
Uganda,2004,peacebuilding,1
Uganda,2004,peacemaking,1
Uganda,2006,conflict resolution,1
Uganda,2008,peacebuilding,1
Uganda,2010,conflict resolution,1
Uganda,2010,conflict transformation,1
Uganda,2010,peacemaking,1
Uganda,2011,conflict prevention,2
Uganda,2011,conflict resolution,1
Uganda,2011,conflict transformation,1
Uganda,2011,peacebuilding,3
Uganda,2012,conflict prevention,1
Uganda,2012,conflict resolution,1
Uganda,2012,conflict transformation,1
Uganda,2012,peacebuilding,1
Uganda,2013,conflict prevention,4
Uganda,2013,conflict resolution,1
Uganda,2013,conflict transformation,4
Uganda,2013,peacebuilding,5
Uganda,2013,peacemaking,1
Uganda,2014,conflict prevention,3
Uganda,2014,conflict resolution,3
Uganda,2014,conflict transformation,5
Uganda,2014,peacebuilding,3
Uganda,2014,peacekeeping,3
Uganda,2015,conflict prevention,5
Uganda,2015,conflict resolution,1
Uganda,2015,conflict transformation,3
Uganda,2015,peacebuilding,2
Uganda,2015,peacemaking,2
Uganda,2016,conflict prevention,2
Uganda,2016,conflict resolution,2
Uganda,2016,conflict transformation,3
Uganda,2016,peacebuilding,5
Uganda,2016,peacemaking,1
Uganda,2017,conflict prevention,2
Uganda,2017,conflict resolution,2
Uganda,2017,conflict transformation,2
Uganda,2017,peacebuilding,4
Uganda,2017,peacemaking,1
Uganda,2018,conflict prevention,6
Uganda,2018,conflict resolution,1
Uganda,2018,conflict transformation,2
Uganda,2018,peacebuilding,2
Uganda,2018,peacekeeping,2
Ukraine,2001,peacemaking,1
Ukraine,2007,conflict resolution,1
Ukraine,2010,peacemaking,1
Ukraine,2011,conflict resolution,1
Ukraine,2012,conflict prevention,2
Ukraine,2012,conflict resolution,1
Ukraine,2012,conflict transformation,1
Ukraine,2012,peacebuilding,1
Ukraine,2013,peacemaking,1
Ukraine,2014,conflict prevention,1
Ukraine,2014,conflict resolution,2
Ukraine,2014,peacekeeping,2
Ukraine,2014,peacemaking,1
Ukraine,2015,conflict prevention,3
Ukraine,2015,conflict resolution,2
Ukraine,2015,conflict transformation,2
Ukraine,2015,peacebuilding,1
Ukraine,2015,peacekeeping,1
Ukraine,2015,peacemaking,2
Ukraine,2016,conflict prevention,8
Ukraine,2016,conflict resolution,6
Ukraine,2016,conflict transformation,9
Ukraine,2016,peacebuilding,2
Ukraine,2016,peacekeeping,2
Ukraine,2016,peacemaking,5
Ukraine,2017,conflict prevention,1
Ukraine,2017,conflict resolution,2
Ukraine,2017,conflict transformation,3
Ukraine,2017,peacekeeping,1
Ukraine,2018,conflict prevention,3
Ukraine,2018,conflict resolution,2
Ukraine,2018,conflict transformation,4
Ukraine,2018,peacemaking,1
United Arab Emirates,2010,peacebuilding,1
United Arab Emirates,2015,peacebuilding,1
United Kingdom of Great Britain and Northern Ireland|UK|England,1984,conflict resolution,1
United Kingdom of Great Britain and Northern Ireland|UK|England,1984,peacemaking,1
United Kingdom of Great Britain and Northern Ireland|UK|England,1988,peacekeeping,1
United Kingdom of Great Britain and Northern Ireland|UK|England,1990,conflict resolution,2
United Kingdom of Great Britain and Northern Ireland|UK|England,1991,peacemaking,1
United Kingdom of Great Britain and Northern Ireland|UK|England,1994,conflict prevention,1
United Kingdom of Great Britain and Northern Ireland|UK|England,1994,conflict transformation,1
United Kingdom of Great Britain and Northern Ireland|UK|England,1998,peacekeeping,2
United Kingdom of Great Britain and Northern Ireland|UK|England,2001,conflict resolution,1
United Kingdom of Great Britain and Northern Ireland|UK|England,2001,peacekeeping,1
United Kingdom of Great Britain and Northern Ireland|UK|England,2001,peacemaking,1
United Kingdom of Great Britain and Northern Ireland|UK|England,2002,conflict prevention,1
United Kingdom of Great Britain and Northern Ireland|UK|England,2002,conflict resolution,1
United Kingdom of Great Britain and Northern Ireland|UK|England,2002,conflict transformation,1
United Kingdom of Great Britain and Northern Ireland|UK|England,2002,peacebuilding,1
United Kingdom of Great Britain and Northern Ireland|UK|England,2002,peacekeeping,2
United Kingdom of Great Britain and Northern Ireland|UK|England,2002,peacemaking,1
United Kingdom of Great Britain and Northern Ireland|UK|England,2003,conflict prevention,1
United Kingdom of Great Britain and Northern Ireland|UK|England,2004,conflict transformation,1
United Kingdom of Great Britain and Northern Ireland|UK|England,2005,conflict resolution,2
United Kingdom of Great Britain and Northern Ireland|UK|England,2005,peacekeeping,1
United Kingdom of Great Britain and Northern Ireland|UK|England,2009,conflict resolution,1
United Kingdom of Great Britain and Northern Ireland|UK|England,2010,conflict prevention,1
United Kingdom of Great Britain and Northern Ireland|UK|England,2010,conflict resolution,1
United Kingdom of Great Britain and Northern Ireland|UK|England,2010,conflict transformation,1
United Kingdom of Great Britain and Northern Ireland|UK|England,2010,peacebuilding,2
United Kingdom of Great Britain and Northern Ireland|UK|England,2010,peacekeeping,1
United Kingdom of Great Britain and Northern Ireland|UK|England,2010,peacemaking,2
United Kingdom of Great Britain and Northern Ireland|UK|England,2011,conflict prevention,2
United Kingdom of Great Britain and Northern Ireland|UK|England,2011,conflict resolution,2
United Kingdom of Great Britain and Northern Ireland|UK|England,2011,conflict transformation,3
United Kingdom of Great Britain and Northern Ireland|UK|England,2011,peacebuilding,4
United Kingdom of Great Britain and Northern Ireland|UK|England,2011,peacekeeping,1
United Kingdom of Great Britain and Northern Ireland|UK|England,2011,peacemaking,4
United Kingdom of Great Britain and Northern Ireland|UK|England,2012,conflict prevention,4
United Kingdom of Great Britain and Northern Ireland|UK|England,2012,conflict resolution,5
United Kingdom of Great Britain and Northern Ireland|UK|England,2012,peacebuilding,2
United Kingdom of Great Britain and Northern Ireland|UK|England,2012,peacekeeping,4
United Kingdom of Great Britain and Northern Ireland|UK|England,2012,peacemaking,3
United Kingdom of Great Britain and Northern Ireland|UK|England,2013,conflict prevention,3
United Kingdom of Great Britain and Northern Ireland|UK|England,2013,conflict resolution,2
United Kingdom of Great Britain and Northern Ireland|UK|England,2013,conflict transformation,4
United Kingdom of Great Britain and Northern Ireland|UK|England,2013,peacebuilding,2
United Kingdom of Great Britain and Northern Ireland|UK|England,2013,peacekeeping,1
United Kingdom of Great Britain and Northern Ireland|UK|England,2013,peacemaking,1
United Kingdom of Great Britain and Northern Ireland|UK|England,2014,conflict prevention,3
United Kingdom of Great Britain and Northern Ireland|UK|England,2014,conflict resolution,2
United Kingdom of Great Britain and Northern Ireland|UK|England,2014,conflict transformation,2
United Kingdom of Great Britain and Northern Ireland|UK|England,2014,peacebuilding,3
United Kingdom of Great Britain and Northern Ireland|UK|England,2014,peacemaking,1
United Kingdom of Great Britain and Northern Ireland|UK|England,2015,conflict prevention,4
United Kingdom of Great Britain and Northern Ireland|UK|England,2015,conflict resolution,4
United Kingdom of Great Britain and Northern Ireland|UK|England,2015,conflict transformation,3
United Kingdom of Great Britain and Northern Ireland|UK|England,2015,peacebuilding,3
United Kingdom of Great Britain and Northern Ireland|UK|England,2015,peacekeeping,5
United Kingdom of Great Britain and Northern Ireland|UK|England,2016,conflict prevention,3
United Kingdom of Great Britain and Northern Ireland|UK|England,2016,conflict resolution,4
United Kingdom of Great Britain and Northern Ireland|UK|England,2016,conflict transformation,3
United Kingdom of Great Britain and Northern Ireland|UK|England,2016,peacebuilding,11
United Kingdom of Great Britain and Northern Ireland|UK|England,2016,peacekeeping,4
United Kingdom of Great Britain and Northern Ireland|UK|England,2016,peacemaking,2
United Kingdom of Great Britain and Northern Ireland|UK|England,2017,conflict prevention,4
United Kingdom of Great Britain and Northern Ireland|UK|England,2017,conflict resolution,2
United Kingdom of Great Britain and Northern Ireland|UK|England,2017,conflict transformation,2
United Kingdom of Great Britain and Northern Ireland|UK|England,2017,peacebuilding,7
United Kingdom of Great Britain and Northern Ireland|UK|England,2017,peacekeeping,4
United Kingdom of Great Britain and Northern Ireland|UK|England,2017,peacemaking,3
United Kingdom of Great Britain and Northern Ireland|UK|England,2018,conflict prevention,1
United Kingdom of Great Britain and Northern Ireland|UK|England,2018,conflict transformation,3
United Kingdom of Great Britain and Northern Ireland|UK|England,2018,peacebuilding,3
United Kingdom of Great Britain and Northern Ireland|UK|England,2018,peacekeeping,1
United Kingdom of Great Britain and Northern Ireland|UK|England,2018,peacemaking,1
United States,1948,peacemaking,1
United States,1949,conflict transformation,1
United States,1952,peacemaking,2
United States,1966,peacekeeping,1
United States,1966,peacemaking,1
United States,1971,conflict resolution,1
United States,1974,peacemaking,1
United States,1976,conflict prevention,1
United States,1976,peacemaking,1
United States,1979,conflict prevention,1
United States,1979,conflict resolution,1
United States,1980,conflict resolution,1
United States,1980,conflict transformation,1
United States,1981,conflict prevention,1
United States,1982,conflict resolution,2
United States,1982,peacemaking,1
United States,1984,conflict resolution,1
United States,1986,conflict prevention,1
United States,1986,peacemaking,1
United States,1988,conflict resolution,1
United States,1988,peacekeeping,2
United States,1989,peacemaking,1
United States,1990,conflict resolution,1
United States,1991,peacekeeping,1
United States,1991,peacemaking,1
United States,1992,conflict prevention,1
United States,1992,peacekeeping,1
United States,1992,peacemaking,1
United States,1993,conflict transformation,1
United States,1994,conflict resolution,1
United States,1994,peacekeeping,2
United States,1994,peacemaking,1
United States,1995,conflict prevention,2
United States,1995,conflict transformation,1
United States,1995,peacekeeping,1
United States,1996,conflict prevention,3
United States,1996,conflict resolution,3
United States,1996,conflict transformation,3
United States,1996,peacebuilding,1
United States,1996,peacekeeping,1
United States,1996,peacemaking,2
United States,1997,conflict prevention,1
United States,1997,conflict resolution,1
United States,1997,conflict transformation,1
United States,1997,peacebuilding,1
United States,1997,peacekeeping,4
United States,1997,peacemaking,3
United States,1998,conflict prevention,4
United States,1998,conflict transformation,2
United States,1998,peacebuilding,1
United States,1998,peacekeeping,3
United States,1998,peacemaking,4
United States,1999,conflict transformation,1
United States,1999,peacebuilding,1
United States,1999,peacekeeping,2
United States,1999,peacemaking,2
United States,2000,conflict prevention,1
United States,2000,conflict resolution,1
United States,2000,conflict transformation,1
United States,2000,peacebuilding,1
United States,2000,peacekeeping,1
United States,2000,peacemaking,2
United States,2001,conflict resolution,1
United States,2001,peacekeeping,1
United States,2001,peacemaking,1
United States,2002,conflict prevention,2
United States,2002,conflict resolution,2
United States,2002,conflict transformation,3
United States,2002,peacebuilding,2
United States,2002,peacekeeping,5
United States,2002,peacemaking,1
United States,2003,conflict prevention,1
United States,2003,conflict resolution,2
United States,2003,peacebuilding,1
United States,2003,peacekeeping,2
United States,2003,peacemaking,1
United States,2004,conflict resolution,1
United States,2004,conflict transformation,1
United States,2004,peacebuilding,6
United States,2004,peacekeeping,2
United States,2004,peacemaking,3
United States,2005,conflict prevention,1
United States,2005,peacebuilding,1
United States,2005,peacekeeping,1
United States,2006,conflict transformation,1
United States,2006,peacemaking,2
United States,2007,conflict resolution,2
United States,2007,peacebuilding,1
United States,2008,conflict prevention,1
United States,2008,conflict resolution,3
United States,2008,conflict transformation,2
United States,2008,peacebuilding,1
United States,2008,peacemaking,2
United States,2009,conflict prevention,1
United States,2009,conflict resolution,2
United States,2009,conflict transformation,1
United States,2009,peacekeeping,2
United States,2009,peacemaking,3
United States,2010,conflict prevention,10
United States,2010,conflict resolution,8
United States,2010,conflict transformation,7
United States,2010,peacebuilding,8
United States,2010,peacekeeping,12
United States,2010,peacemaking,11
United States,2011,conflict prevention,18
United States,2011,conflict resolution,15
United States,2011,conflict transformation,19
United States,2011,peacebuilding,6
United States,2011,peacekeeping,12
United States,2011,peacemaking,13
United States,2012,conflict prevention,19
United States,2012,conflict resolution,13
United States,2012,conflict transformation,10
United States,2012,peacebuilding,15
United States,2012,peacekeeping,12
United States,2012,peacemaking,15
United States,2013,conflict prevention,16
United States,2013,conflict resolution,5
United States,2013,conflict transformation,12
United States,2013,peacebuilding,8
United States,2013,peacekeeping,8
United States,2013,peacemaking,8
United States,2014,conflict prevention,19
United States,2014,conflict resolution,7
United States,2014,conflict transformation,8
United States,2014,peacebuilding,14
United States,2014,peacekeeping,13
United States,2014,peacemaking,8
United States,2015,conflict prevention,23
United States,2015,conflict resolution,16
United States,2015,conflict transformation,17
United States,2015,peacebuilding,22
United States,2015,peacekeeping,8
United States,2015,peacemaking,8
United States,2016,conflict prevention,13
United States,2016,conflict resolution,8
United States,2016,conflict transformation,15
United States,2016,peacebuilding,21
United States,2016,peacekeeping,16
United States,2016,peacemaking,11
United States,2017,conflict prevention,14
United States,2017,conflict resolution,11
United States,2017,conflict transformation,18
